date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_speed_10m_mean,surface_pressure_mean,shortwave_radiation_sum,daylight_duration,sunshine_duration
2021-07-17,28.8,23.5,26.1,1.7,1.7,100,70,88,15.6,6.8,1000.1,16.76,41860.42,38280.28
2021-07-18,30.0,23.7,26.5,0.5,0.5,99,67,86,16.5,7.9,1000.5,16.19,41876.0,37444.86
2021-07-19,30.5,24.0,26.7,0.0,0.0,97,55,80,24.3,11.9,1001.4,18.84,41892.05,38688.76
2021-07-20,29.7,23.6,26.4,0.0,0.0,89,58,79,21.9,13.4,1002.0,18.6,41908.55,38727.12
2021-07-21,28.2,24.8,26.0,3.3,3.3,89,72,81,24.1,14.1,1002.5,13.41,41925.48,33878.72
2021-07-22,28.4,24.1,25.7,0.4,0.4,86,68,78,26.6,15.2,1001.8,15.27,41942.82,32589.29
2021-07-23,28.7,23.2,25.7,0.2,0.2,92,63,80,22.5,13.1,1001.4,16.97,41960.56,38742.61
2021-07-24,28.6,23.4,25.6,0.4,0.4,98,69,87,12.3,6.1,1002.0,15.75,41978.68,36727.68
2021-07-25,29.0,23.5,25.4,22.0,22.0,99,69,92,15.6,7.1,1002.4,14.5,41997.16,27577.6
2021-07-26,27.1,23.4,24.6,9.1,9.1,100,78,91,18.0,9.7,1003.3,11.45,42015.98,20375.09
2021-07-27,29.0,23.1,25.0,3.1,3.1,94,67,85,19.3,11.8,1002.4,12.5,42035.12,23164.44
2021-07-28,28.6,24.1,25.9,3.1,3.1,96,74,88,20.2,7.9,1002.2,17.0,42054.71,38545.0
2021-07-29,29.0,23.5,25.6,6.9,6.9,98,71,89,10.5,5.4,1001.9,14.81,42074.83,30337.05
2021-07-30,28.8,24.1,26.2,2.0,2.0,99,73,90,11.9,5.4,1001.6,17.2,42095.45,30993.52
2021-07-31,28.5,24.0,25.3,6.8,6.8,99,72,90,12.7,6.4,1003.0,14.03,42116.55,25231.55
2021-08-01,28.6,22.1,24.9,4.0,4.0,98,60,78,26.8,15.7,1003.0,17.45,42138.1,32898.29
2021-08-02,27.0,22.5,24.6,0.0,0.0,83,66,73,21.7,15.4,1002.7,21.47,42160.09,38981.26
2021-08-03,27.5,23.5,25.2,0.5,0.5,89,69,82,18.4,9.5,1003.8,18.27,42182.48,38854.21
2021-08-04,27.1,24.0,25.3,1.0,1.0,96,78,89,18.6,10.7,1004.5,16.26,42205.25,37679.05
2021-08-05,26.6,23.6,24.6,1.7,1.7,94,71,83,27.5,18.6,1004.6,13.07,42228.39,24327.88
2021-08-06,27.1,23.5,24.7,0.2,0.2,83,64,75,25.5,19.9,1005.5,15.69,42251.86,31512.77
2021-08-07,27.0,22.9,24.7,0.9,0.9,87,68,79,22.3,18.8,1005.9,14.81,42275.65,30402.07
2021-08-08,27.4,23.5,25.1,0.3,0.3,89,72,82,24.7,17.5,1004.7,13.28,42299.73,36374.94
2021-08-09,27.8,23.9,25.1,2.9,2.9,93,71,84,18.5,14.7,1003.2,12.4,42324.09,27519.73
2021-08-10,29.8,22.4,25.8,0.8,0.8,97,61,82,22.7,9.6,1003.0,20.11,42348.69,39103.84
2021-08-11,29.7,23.5,26.0,2.7,2.7,93,64,83,20.7,10.9,1004.3,18.88,42373.52,38923.94
2021-08-12,28.7,23.6,25.9,0.2,0.2,92,69,84,22.3,12.6,1003.7,19.84,42398.56,39037.14
2021-08-13,29.0,23.5,25.7,6.2,6.2,97,68,87,17.7,6.6,1002.2,18.42,42423.78,34515.53
2021-08-14,29.8,23.5,25.9,2.3,2.3,97,65,86,19.9,9.8,1001.6,17.91,42449.18,30982.35
2021-08-15,29.1,22.8,26.0,3.1,3.1,94,68,82,24.6,12.6,1002.3,19.65,42474.71,39201.46
2021-08-16,29.9,24.4,26.2,1.0,1.0,87,66,82,28.6,15.7,1003.0,18.03,42500.38,32658.4
2021-08-17,29.0,24.3,26.0,0.7,0.7,90,67,82,22.6,13.7,1001.9,17.09,42526.32,31963.2
2021-08-18,27.6,23.9,25.3,1.7,1.7,90,69,82,28.1,21.4,1001.5,14.58,42552.62,31289.62
2021-08-19,28.8,23.9,25.7,0.9,0.9,90,69,83,27.9,16.6,1001.6,19.48,42579.26,38931.28
2021-08-20,29.2,24.0,26.3,0.0,0.0,92,66,84,24.3,14.5,1001.1,18.77,42606.22,39380.68
2021-08-21,29.4,24.1,26.6,0.2,0.2,96,66,85,17.7,8.4,1001.0,20.62,42633.49,39032.05
2021-08-22,29.9,23.3,26.2,0.0,0.0,99,65,87,15.8,6.4,1000.6,20.26,42661.02,39253.19
2021-08-23,29.2,23.5,26.3,0.2,0.2,99,67,84,21.8,9.8,1000.6,20.2,42688.82,39068.27
2021-08-24,29.4,23.4,26.0,3.9,3.9,97,66,85,21.3,8.5,1000.9,19.23,42716.84,29533.31
2021-08-25,29.2,23.6,25.8,1.9,1.9,95,64,84,13.4,7.9,1001.0,16.59,42745.08,28623.19
2021-08-26,29.2,22.9,26.1,13.5,13.5,98,67,86,14.3,6.8,1000.8,17.92,42773.52,37042.57
2021-08-27,30.4,23.5,26.8,2.1,2.1,99,62,83,15.6,7.3,1000.0,20.49,42802.11,38994.44
2021-08-28,30.5,24.8,26.9,1.4,1.4,99,61,85,14.7,5.8,1000.3,19.01,42830.87,38233.2
2021-08-29,29.4,23.4,26.2,0.2,0.2,97,69,86,19.1,7.6,999.7,20.42,42859.75,39567.11
2021-08-30,29.9,24.0,26.7,0.0,0.0,99,69,85,12.8,5.4,999.7,21.5,42888.75,39963.98
2021-08-31,30.1,24.4,26.9,0.1,0.1,97,67,84,15.1,5.6,1000.8,20.31,42917.84,36650.04
2021-09-01,30.4,24.7,27.3,0.0,0.0,97,58,78,16.6,8.0,1001.0,21.01,42947.0,39875.77
2021-09-02,30.8,23.8,26.9,3.2,3.2,95,62,79,22.4,11.6,1000.3,22.13,42976.21,40177.71
2021-09-03,31.8,24.2,26.8,0.2,0.2,85,53,74,29.8,17.1,1000.0,22.02,43005.46,40390.6
2021-09-04,30.1,23.8,26.4,0.9,0.9,86,60,77,26.7,14.0,1000.4,21.2,43034.72,40290.3
2021-09-05,30.7,24.5,26.5,0.6,0.6,87,56,78,27.9,15.1,1001.2,21.57,43063.98,37776.68
2021-09-06,29.6,24.3,26.2,0.1,0.1,90,61,77,31.8,21.1,1001.8,19.72,43093.39,36074.06
2021-09-07,30.0,24.1,26.2,0.0,0.0,80,53,71,30.8,21.8,1002.2,20.02,43123.04,33291.88
2021-09-08,30.3,22.6,25.6,5.8,5.8,97,54,76,31.2,25.7,1002.5,17.44,43152.92,39086.46
2021-09-09,31.1,24.1,26.1,1.0,1.0,87,53,76,30.8,19.9,1002.8,19.3,43183.0,36795.53
2021-09-10,30.9,23.0,26.6,0.0,0.0,94,58,79,20.1,8.7,1001.3,22.17,43213.27,38548.73
2021-09-11,29.9,23.9,26.7,0.7,0.7,95,62,81,17.6,8.3,1000.7,20.53,43243.71,38871.95
2021-09-12,30.5,23.5,26.9,0.3,0.3,98,64,82,19.1,10.0,1000.2,23.43,43274.29,40824.43
2021-09-13,30.1,25.0,27.0,0.2,0.2,93,63,82,21.3,10.1,1000.9,20.11,43305.0,40529.99
2021-09-14,29.9,24.1,26.8,0.0,0.0,99,65,84,22.1,10.3,1001.7,19.34,43335.82,39683.29
2021-09-15,30.4,24.8,27.0,0.0,0.0,91,61,78,32.5,18.7,1001.9,24.63,43366.72,40765.52
2021-09-16,29.8,24.4,26.2,0.0,0.0,82,56,73,33.5,23.9,1001.8,20.44,43397.7,39574.84
2021-09-17,29.5,24.1,26.3,0.0,0.0,82,57,70,27.8,22.7,1001.9,18.88,43428.72,40983.87
2021-09-18,31.0,23.2,26.3,0.7,0.7,87,53,72,28.5,17.5,1001.8,22.05,43459.78,34700.46
2021-09-19,26.8,23.6,24.8,23.8,23.8,99,81,93,19.4,10.8,1002.5,9.59,43490.84,11653.36
2021-09-20,26.8,23.7,24.9,5.7,5.7,99,77,91,12.6,5.5,1001.9,10.9,43521.9,5797.14
2021-09-21,28.8,23.0,25.5,5.4,5.4,99,68,89,17.7,10.3,1001.2,19.72,43552.93,31425.75
2021-09-22,29.0,24.1,25.9,2.4,2.4,94,70,83,23.1,14.9,1001.1,19.05,43583.91,34775.12
2021-09-23,28.1,23.4,25.2,1.7,1.7,91,67,80,27.9,19.5,1001.8,16.95,43614.83,35261.32
2021-09-24,28.2,22.8,25.4,0.2,0.2,91,71,83,18.8,10.5,1001.3,17.81,43645.66,37937.72
2021-09-25,27.9,23.9,25.9,0.2,0.2,97,73,88,15.1,8.1,1001.0,11.93,43676.38,26804.85
2021-09-26,29.3,24.5,26.3,1.2,1.2,95,71,86,25.8,12.3,999.8,21.16,43707.17,40634.5
2021-09-27,29.2,24.1,26.4,1.5,1.5,97,72,86,26.1,9.6,999.6,20.52,43738.11,39131.77
2021-09-28,29.0,24.6,26.2,3.3,3.3,95,73,86,20.9,10.9,1000.6,18.78,43769.2,37990.89
2021-09-29,30.6,24.3,26.8,0.1,0.1,97,66,85,26.8,10.2,1000.7,22.65,43800.41,35588.68
2021-09-30,29.2,24.4,26.5,1.0,1.0,96,73,86,24.8,11.0,1000.2,21.38,43831.71,39702.68
2021-10-01,29.1,23.7,26.2,4.8,4.8,99,73,88,15.4,7.6,999.6,18.34,43863.1,35435.17
2021-10-02,30.0,23.6,25.5,10.3,10.3,99,73,92,12.5,5.3,999.3,18.13,43894.54,33579.39
2021-10-03,28.5,23.9,25.7,2.9,2.9,100,71,90,8.7,3.9,999.3,15.23,43926.02,36930.41
2021-10-04,28.7,23.0,25.9,0.3,0.3,97,70,86,16.9,10.2,999.0,22.98,43957.52,41422.92
2021-10-05,29.5,24.6,26.4,3.0,3.0,91,70,84,21.8,13.8,998.8,21.08,43989.01,39447.61
2021-10-06,29.8,23.7,26.5,0.1,0.1,93,64,83,24.7,11.9,998.2,22.2,44020.46,41570.53
2021-10-07,30.3,24.0,26.6,0.4,0.4,98,64,87,15.6,6.3,998.8,21.22,44051.88,35628.77
2021-10-08,30.4,24.0,27.0,0.3,0.3,99,68,84,15.3,6.8,999.8,22.46,44083.21,38888.46
2021-10-09,30.9,25.0,27.3,0.4,0.4,96,64,83,16.7,6.9,999.5,20.02,44114.45,32147.95
2021-10-10,29.0,24.4,26.2,7.9,7.9,99,69,88,17.3,6.7,999.0,18.42,44145.57,31751.67
2021-10-11,28.5,23.7,25.5,54.4,54.4,99,75,92,10.5,5.5,999.0,13.6,44176.55,20457.14
2021-10-12,27.8,23.6,25.4,5.8,5.8,100,79,93,9.3,4.5,999.6,17.37,44207.37,37791.15
2021-10-13,29.1,23.6,26.2,1.2,1.2,99,75,89,14.8,6.6,999.4,24.87,44237.99,41777.28
2021-10-14,30.3,24.2,26.0,9.8,9.8,98,71,90,14.2,5.4,999.4,23.17,44268.41,40533.54
2021-10-15,27.2,23.0,24.5,32.3,32.3,99,81,95,13.6,6.8,1001.7,14.07,44298.58,18921.54
2021-10-16,29.1,23.0,26.0,1.5,1.5,99,73,87,17.4,8.9,1000.6,24.65,44328.7,41862.01
2021-10-17,31.0,24.0,26.7,5.5,5.5,97,71,87,11.7,4.9,1000.9,22.77,44358.87,41889.86
2021-10-18,30.4,24.4,26.4,10.2,10.2,96,73,89,11.2,5.8,1002.8,23.89,44389.09,41917.66
2021-10-19,30.0,23.9,26.9,1.7,1.7,98,72,87,15.5,8.4,1003.0,23.51,44419.31,41945.39
2021-10-20,30.5,24.1,26.9,1.6,1.6,98,69,87,12.2,6.4,1001.9,25.23,44449.52,40559.33
2021-10-21,30.0,24.1,27.0,0.0,0.0,97,69,84,20.3,9.6,1001.1,25.96,44479.7,42000.54
2021-10-22,30.4,23.5,26.5,0.7,0.7,98,68,85,19.0,7.8,1002.1,25.88,44509.8,42027.92
2021-10-23,29.9,23.5,26.4,1.9,1.9,97,68,85,18.8,9.2,1002.7,22.47,44539.81,38811.39
2021-10-24,30.5,24.3,27.1,0.0,0.0,94,64,83,19.5,10.1,1000.9,24.93,44569.71,42082.16
2021-10-25,30.5,24.5,27.1,3.7,3.7,95,68,85,10.4,5.8,1000.5,24.41,44599.46,42108.98
2021-10-26,30.0,24.0,26.9,1.6,1.6,99,65,84,17.1,8.7,1001.8,25.56,44629.04,42135.57
2021-10-27,29.6,24.2,26.9,0.7,0.7,96,72,85,23.1,10.3,1001.6,23.79,44658.41,42161.9
2021-10-28,30.9,24.7,27.5,0.6,0.6,95,64,84,21.7,8.4,1000.9,24.24,44687.56,42187.97
2021-10-29,30.9,25.0,27.0,1.9,1.9,97,64,85,11.7,5.7,1001.2,21.33,44716.45,29566.13
2021-10-30,30.4,24.0,26.6,5.4,5.4,99,67,87,14.0,6.6,1002.2,23.92,44745.04,41646.73
2021-10-31,30.5,24.2,26.7,1.3,1.3,97,66,86,11.6,6.5,1001.5,20.35,44773.32,30652.22
2021-11-01,32.2,24.0,27.4,2.9,2.9,97,63,85,18.2,6.1,1000.6,24.59,44801.26,41643.68
2021-11-02,31.0,24.6,27.5,1.4,1.4,97,64,80,15.4,9.6,1001.4,25.02,44828.81,42313.36
2021-11-03,30.5,25.0,27.4,0.0,0.0,88,64,77,27.7,14.9,1001.3,26.15,44855.96,42337.29
2021-11-04,31.0,23.9,27.2,0.5,0.5,93,59,77,28.0,12.8,999.8,25.28,44882.66,42360.77
2021-11-05,30.2,23.8,27.0,0.1,0.1,94,65,80,20.2,8.3,999.1,24.72,44909.1,42383.9
2021-11-06,30.6,24.0,27.0,0.1,0.1,99,63,84,14.8,7.1,998.1,25.78,44935.42,42406.84
2021-11-07,31.7,24.5,27.6,0.8,0.8,99,63,82,14.1,6.9,998.0,26.34,44961.58,42429.57
2021-11-08,31.8,24.7,27.9,0.0,0.0,98,60,81,13.8,7.2,999.3,25.26,44987.56,42452.08
2021-11-09,31.9,24.5,28.0,1.2,1.2,93,61,80,12.7,6.8,998.7,25.81,45013.32,42474.34
2021-11-10,32.0,24.8,28.1,0.2,0.2,99,61,80,13.8,7.8,997.7,25.16,45038.85,42496.32
2021-11-11,33.2,25.0,28.5,2.8,2.8,95,55,77,14.1,8.6,998.0,26.09,45064.09,42518.01
2021-11-12,33.0,23.5,27.4,11.8,11.8,96,57,83,16.9,9.4,999.5,24.85,45089.04,40627.91
2021-11-13,31.8,24.1,26.6,31.6,31.6,99,62,88,12.0,5.5,1000.0,21.5,45113.66,30405.37
2021-11-14,30.5,24.0,26.8,3.3,3.3,98,69,85,13.6,7.3,999.6,23.55,45137.91,39426.56
2021-11-15,31.9,24.7,27.5,1.5,1.5,93,58,81,11.6,5.7,998.6,22.63,45161.76,42601.32
2021-11-16,30.4,24.4,26.5,16.9,16.9,96,64,85,9.9,5.7,998.9,17.91,45185.18,27809.31
2021-11-17,31.0,24.0,26.8,3.0,3.0,100,62,86,12.8,6.1,999.5,20.33,45208.14,32350.55
2021-11-18,32.8,24.5,26.8,8.3,8.3,97,56,85,14.5,7.0,998.4,23.67,45230.6,42185.08
2021-11-19,30.2,23.6,26.4,22.4,22.4,99,68,87,19.6,7.2,998.8,22.82,45252.54,42673.88
2021-11-20,31.3,24.9,26.8,3.1,3.1,95,62,86,21.7,7.5,998.9,19.88,45273.92,36974.5
2021-11-21,30.8,23.9,27.0,6.3,6.3,97,66,86,21.3,6.9,998.8,24.63,45294.7,42713.34
2021-11-22,31.4,24.3,27.3,1.7,1.7,97,65,82,14.1,5.0,998.9,24.82,45314.84,42730.19
2021-11-23,30.8,24.6,26.9,3.0,3.0,95,67,85,12.3,6.7,999.2,24.34,45334.32,42746.45
2021-11-24,30.4,24.2,26.9,1.9,1.9,98,68,87,11.0,6.7,998.6,23.99,45353.11,42762.14
2021-11-25,31.4,24.2,26.9,6.5,6.5,95,70,85,12.3,7.6,998.0,23.74,45371.34,42777.54
2021-11-26,31.6,24.0,26.9,5.6,5.6,96,66,85,15.8,8.0,998.3,24.28,45389.13,41287.98
2021-11-27,29.9,23.4,25.8,27.6,27.6,99,72,91,12.6,6.4,999.5,19.2,45406.46,32281.29
2021-11-28,30.7,24.4,26.8,4.3,4.3,98,67,85,13.5,5.0,999.4,24.36,45423.31,41312.05
2021-11-29,30.4,23.6,26.4,21.2,21.2,96,67,87,12.9,6.0,998.4,22.86,45439.65,35853.79
2021-11-30,30.9,24.1,26.4,7.6,7.6,97,66,87,12.7,7.0,997.7,17.7,45455.47,24077.24
2021-12-01,31.1,24.1,26.7,5.1,5.1,97,67,88,12.4,6.3,998.0,21.91,45470.73,33068.13
2021-12-02,30.4,24.8,26.8,10.6,10.6,96,69,87,13.5,7.8,998.3,23.16,45485.42,40176.45
2021-12-03,30.9,24.0,26.6,2.7,2.7,98,68,87,12.7,6.8,999.8,20.92,45499.52,39465.82
2021-12-04,29.5,24.2,26.3,2.6,2.6,100,71,89,13.8,4.9,998.2,19.99,45512.98,38336.69
2021-12-05,29.4,23.0,25.5,7.8,7.8,100,70,89,13.6,7.0,997.6,19.53,45525.82,31358.57
2021-12-06,30.0,23.2,25.5,10.2,10.2,99,70,89,15.9,9.4,997.8,22.49,45537.98,38863.7
2021-12-07,30.5,23.5,26.3,3.3,3.3,96,66,86,11.8,8.3,998.3,23.3,45549.45,41561.04
2021-12-08,30.6,24.0,27.0,4.2,4.2,99,66,85,14.8,7.3,998.8,24.44,45560.22,39600.0
2021-12-09,29.8,24.1,26.2,22.8,22.8,99,72,89,17.9,9.0,999.0,20.08,45570.25,33574.2
2021-12-10,30.9,23.5,26.1,10.8,10.8,99,66,87,15.2,9.2,999.0,21.11,45579.52,31180.65
2021-12-11,30.1,23.8,26.4,2.4,2.4,95,71,85,14.8,8.9,998.7,23.32,45588.0,41604.24
2021-12-12,30.2,23.4,25.7,31.8,31.8,99,71,91,14.5,7.1,998.2,17.42,45595.69,25065.99
2021-12-13,31.0,23.9,26.4,8.8,8.8,96,63,87,13.7,6.9,997.6,19.03,45602.55,31488.88
2021-12-14,29.7,23.4,26.2,11.1,11.1,99,65,87,15.3,6.5,997.9,14.29,45608.57,27887.98
2021-12-15,29.8,24.4,26.3,25.2,25.2,99,72,88,11.3,5.0,998.4,19.27,45613.79,28098.02
2021-12-16,28.9,23.7,25.8,21.6,21.6,99,77,92,10.0,5.6,998.8,13.37,45618.25,19167.17
2021-12-17,30.7,24.2,27.3,0.8,0.8,99,69,87,13.0,5.4,997.8,24.25,45621.96,42666.06
2021-12-18,27.8,23.8,25.7,14.2,14.2,100,79,92,10.0,4.9,1000.0,11.12,45624.93,9482.5
2021-12-19,29.4,23.0,25.3,3.6,3.6,97,67,87,13.0,7.5,1001.0,23.05,45627.14,42609.75
2021-12-20,30.1,23.2,25.7,4.5,4.5,96,68,87,15.7,7.1,1000.9,23.79,45628.6,39441.06
2021-12-21,31.0,23.2,26.7,1.3,1.3,95,64,83,13.5,5.1,1000.4,22.72,45629.32,37398.76
2021-12-22,31.1,23.8,27.4,0.0,0.0,96,60,79,12.5,6.3,999.0,26.42,45629.29,42519.98
2021-12-23,30.9,24.8,27.0,2.1,2.1,91,63,81,15.5,8.5,998.8,24.96,45628.51,40050.51
2021-12-24,30.2,23.5,26.5,1.8,1.8,94,64,82,13.5,8.3,999.3,24.02,45626.99,42457.7
2021-12-25,31.0,24.4,27.5,0.6,0.6,89,62,79,14.3,8.0,999.5,26.01,45624.73,42426.11
2021-12-26,30.6,23.6,26.8,4.7,4.7,96,67,83,13.3,8.5,1000.0,23.27,45621.74,41604.32
2021-12-27,31.8,23.2,27.3,5.9,5.9,99,54,77,13.0,8.6,999.4,26.67,45618.01,42362.49
2021-12-28,33.1,23.9,28.6,0.0,0.0,85,49,67,13.0,6.3,998.0,25.71,45613.55,42330.66
2021-12-29,32.6,24.8,28.3,3.1,3.1,87,54,72,21.8,10.8,997.4,23.76,45608.36,35328.2
2021-12-30,32.8,27.5,30.0,0.0,0.0,73,45,55,32.9,20.4,998.3,23.27,45602.44,38099.98
2021-12-31,31.1,24.2,27.7,2.3,2.3,90,59,74,21.3,14.3,999.8,16.41,45595.81,26570.78
2022-01-01,30.5,25.2,26.9,8.3,8.3,90,66,77,17.4,9.6,1000.5,16.79,45588.46,30279.77
2022-01-02,31.6,25.0,27.7,0.0,0.0,88,57,75,14.8,9.6,999.3,22.72,45580.4,41993.25
2022-01-03,30.2,24.2,26.9,1.6,1.6,92,66,80,19.9,12.4,998.3,24.97,45571.64,42145.2
2022-01-04,29.5,24.6,26.6,2.0,2.0,93,70,82,21.5,11.7,998.3,20.77,45562.08,38696.41
2022-01-05,30.4,24.0,26.9,1.0,1.0,92,64,79,25.3,13.1,998.6,22.38,45551.7,42085.83
2022-01-06,27.2,23.6,25.6,1.8,1.8,97,75,86,14.1,9.5,999.8,9.66,45540.5,8582.59
2022-01-07,31.4,22.2,26.3,12.1,12.1,98,49,80,20.2,12.5,999.7,11.88,45528.54,14701.78
2022-01-08,26.4,22.1,23.7,54.2,54.2,99,86,95,25.7,14.6,999.8,6.99,45515.81,0.0
2022-01-09,30.5,23.3,26.2,2.1,2.1,94,65,81,19.9,13.4,999.5,20.31,45502.36,31291.99
2022-01-10,31.1,24.4,26.7,1.8,1.8,92,65,82,13.7,8.7,1000.2,21.61,45488.21,27289.79
2022-01-11,30.9,23.3,27.0,0.3,0.3,93,62,82,12.3,6.4,1000.2,24.91,45473.38,38209.23
2022-01-12,30.9,24.4,27.3,0.1,0.1,94,66,82,12.5,6.9,1000.2,25.62,45457.9,40764.48
2022-01-13,30.8,24.4,26.6,3.4,3.4,95,68,84,15.5,8.0,1000.5,23.66,45441.81,41651.65
2022-01-14,25.9,23.6,24.5,29.3,29.3,99,86,94,13.0,8.2,1000.6,10.18,45425.12,5704.91
2022-01-15,29.8,23.4,25.8,2.3,2.3,98,64,83,15.1,8.9,999.9,24.78,45407.86,41830.82
2022-01-16,29.5,23.5,25.9,2.6,2.6,95,69,84,15.6,9.8,1000.3,23.95,45390.05,41960.94
2022-01-17,29.4,23.8,25.8,9.4,9.4,99,73,87,16.0,8.8,999.2,21.68,45371.72,34526.63
2022-01-18,29.9,23.8,26.1,4.5,4.5,99,67,86,12.3,7.3,998.1,22.3,45352.9,35869.88
2022-01-19,27.0,23.5,24.5,36.0,36.0,99,84,95,17.1,8.1,997.7,8.6,45333.61,3486.12
2022-01-20,29.0,23.6,25.4,34.8,34.8,99,74,91,16.9,9.6,997.7,18.79,45313.88,34907.73
2022-01-21,29.0,22.9,25.4,12.5,12.5,99,73,88,15.6,11.3,999.2,16.64,45293.73,32561.85
2022-01-22,30.0,23.5,26.1,6.3,6.3,96,65,84,12.6,7.4,999.0,23.66,45273.18,39574.18
2022-01-23,29.1,23.2,26.0,41.6,41.6,95,68,87,15.3,7.5,999.0,20.75,45252.26,37969.42
2022-01-24,31.5,23.5,27.4,0.0,0.0,93,60,81,13.4,6.1,998.3,26.15,45230.8,41545.96
2022-01-25,30.5,24.1,27.5,0.0,0.0,93,67,82,12.7,7.2,998.6,23.06,45208.69,31534.11
2022-01-26,30.8,23.8,27.2,5.2,5.2,97,67,85,15.5,7.1,999.5,23.9,45185.97,34657.01
2022-01-27,31.9,24.7,27.7,0.5,0.5,91,63,80,15.5,8.5,999.7,25.29,45162.66,41478.29
2022-01-28,31.5,24.5,27.6,0.0,0.0,90,60,77,10.7,6.9,999.0,22.67,45138.82,32725.8
2022-01-29,31.8,24.2,27.2,6.0,6.0,99,56,77,18.7,10.2,998.7,23.14,45114.47,36052.59
2022-01-30,26.6,23.8,24.5,14.0,14.0,100,84,94,18.8,12.4,999.5,7.98,45089.64,9874.37
2022-01-31,29.9,23.8,26.3,1.3,1.3,92,61,78,19.2,14.3,999.5,16.55,45064.37,22812.67
2022-02-01,28.1,23.9,25.0,23.4,23.4,99,67,84,19.4,12.4,1000.0,10.39,45038.7,13105.33
2022-02-02,25.6,23.1,24.2,8.5,8.5,99,78,87,19.0,13.7,1000.0,6.8,45012.66,937.28
2022-02-03,31.5,23.2,26.8,0.0,0.0,90,52,72,16.3,12.5,997.9,22.05,44986.27,35887.77
2022-02-04,31.5,24.9,27.5,0.0,0.0,86,57,71,19.5,11.9,997.3,22.44,44959.57,37343.28
2022-02-05,31.9,24.9,27.8,0.0,0.0,79,58,70,22.7,14.0,997.8,25.41,44932.61,40803.66
2022-02-06,30.7,24.8,27.2,6.5,6.5,96,69,77,21.3,12.5,999.4,19.75,44905.38,34686.93
2022-02-07,29.5,22.6,26.0,8.2,8.2,100,75,88,14.8,7.6,1000.4,18.48,44877.95,26015.98
2022-02-08,30.5,24.0,27.0,0.0,0.0,92,66,81,13.7,7.2,999.3,24.85,44850.33,40472.48
2022-02-09,30.4,23.8,27.1,1.8,1.8,95,68,83,13.8,6.2,999.2,24.7,44822.55,35322.25
2022-02-10,29.3,23.9,26.6,0.7,0.7,96,73,85,16.3,7.6,999.1,23.3,44794.64,39162.36
2022-02-11,30.4,22.2,26.4,0.0,0.0,94,52,76,17.4,9.1,998.8,27.75,44766.64,41648.44
2022-02-12,29.2,22.0,25.6,0.5,0.5,94,60,80,13.8,7.5,998.5,26.41,44738.57,40983.51
2022-02-13,29.0,22.6,26.2,0.0,0.0,97,68,80,21.1,10.1,998.7,27.07,44710.23,41333.24
2022-02-14,30.4,23.0,26.8,2.0,2.0,94,62,78,15.3,8.3,999.2,22.85,44681.49,37849.45
2022-02-15,30.0,24.0,26.3,3.9,3.9,99,65,85,11.2,5.5,998.5,20.77,44652.39,28723.39
2022-02-16,29.8,23.9,26.2,5.8,5.8,96,67,86,10.5,5.5,997.1,20.83,44622.96,32628.92
2022-02-17,30.5,23.5,25.9,13.7,13.7,99,64,88,12.9,7.9,997.2,21.53,44593.23,34372.71
2022-02-18,28.7,23.1,25.4,18.2,18.2,99,76,91,15.2,9.4,998.2,14.08,44563.23,22588.28
2022-02-19,31.0,23.6,26.6,8.5,8.5,99,66,87,12.6,7.4,997.8,23.59,44532.98,33002.45
2022-02-20,30.5,24.0,26.6,16.6,16.6,99,70,87,12.2,8.2,996.8,23.79,44502.52,39633.19
2022-02-21,30.0,24.0,26.4,3.3,3.3,96,69,86,13.6,8.2,997.1,21.21,44471.87,35669.9
2022-02-22,30.4,24.1,26.3,14.0,14.0,97,70,88,13.8,8.5,997.9,19.02,44441.06,25345.98
2022-02-23,27.8,23.0,24.7,42.6,42.6,99,80,95,17.4,12.1,999.9,10.97,44410.13,5892.7
2022-02-24,29.8,23.0,25.9,1.5,1.5,93,60,79,23.1,15.3,999.0,15.54,44379.09,26055.02
2022-02-25,30.0,23.2,27.1,3.9,3.9,97,56,71,32.9,21.8,997.9,13.42,44347.97,19199.01
2022-02-26,25.9,23.1,24.5,20.7,20.7,99,85,92,18.7,12.4,999.5,6.97,44316.8,949.81
2022-02-27,30.8,23.6,26.7,0.3,0.3,84,59,72,23.0,13.9,999.3,24.59,44285.61,40834.7
2022-02-28,30.9,24.9,26.7,5.8,5.8,93,60,80,18.6,10.9,999.1,20.53,44254.42,29145.46
2022-03-01,29.0,24.4,26.2,0.3,0.3,92,69,80,13.3,9.6,999.3,12.3,44223.26,6622.16
2022-03-02,27.2,24.6,25.7,0.4,0.4,88,71,79,14.4,11.0,999.9,11.45,44192.15,4401.81
2022-03-03,30.7,23.4,26.7,1.0,1.0,95,59,78,14.4,7.3,999.5,25.45,44161.11,40337.57
2022-03-04,30.5,23.6,26.3,6.3,6.3,96,68,84,13.7,8.0,999.6,23.71,44130.18,37906.82
2022-03-05,30.1,24.5,26.7,1.8,1.8,95,69,85,10.4,5.6,998.3,21.56,44099.16,28629.92
2022-03-06,30.3,23.5,26.8,2.7,2.7,98,64,82,11.0,5.8,998.6,21.07,44067.94,33752.89
